Name,Start,End,Size
FUN_003d8ff8,0x003D8FF8,0x003D9084,140
FUN_003d9088,0x003D9088,0x003D9114,140
FUN_003d9118,0x003D9118,0x003D9184,108
FUN_003d9188,0x003D9188,0x003D9210,136
FUN_003d9210,0x003D9210,0x003D9290,128
vcs_Opcode04DD_MakeVehicleInvisible,0x003D9290,0x003D92E0,80
FUN_003d92e0,0x003D92E0,0x003D9364,132
FUN_003d9368,0x003D9368,0x003D943C,212
FUN_003d9440,0x003D9440,0x003D9514,212
FUN_003d9518,0x003D9518,0x003D961C,260
FUN_003d9620,0x003D9620,0x003D9674,84
FUN_003d9678,0x003D9678,0x003D9718,160
vcs_CCarGenerator_SwitchOff,0x003D9718,0x003D9730,24
vcs_CCarGenerator_SwitchOn,0x003D9730,0x003D9770,64
vcs_CCarGenerator_CalcNextGen,0x003D9770,0x003D9780,16
FUN_003d9780,0x003D9780,0x003D9F90,2064
FUN_003d9f90,0x003D9F90,0x003DA0AC,284
vcs_CCarGenerator_Setup,0x003DA0B0,0x003DA108,88
FUN_003da108,0x003DA108,0x003DA370,616
FUN_003da370,0x003DA370,0x003DA578,520
FUN_003da578,0x003DA578,0x003DA660,232
vcs_CTheCarGenerators_CreateCarGenerator,0x003DA660,0x003DA700,160
vcs_CTheCarGenerators_Init,0x003DA700,0x003DA724,36
FUN_003da738,0x003DA738,0x003DA744,12
FUN_003da748,0x003DA748,0x003DA750,8
FUN_003da760,0x003DA760,0x003DA76C,12
FUN_003da780,0x003DA780,0x003DA80C,140
FUN_003da810,0x003DA810,0x003DA8E4,212
FUN_003da8e8,0x003DA8E8,0x003DA978,144
FUN_003da978,0x003DA978,0x003DAAC4,332
vcs_Opcode0055_PrintBig,0x003DAAC8,0x003DABA4,220
FUN_003daba8,0x003DABA8,0x003DAC7C,212
vcs_Opcode0057_PrintNow,0x003DAC80,0x003DAD5C,220
FUN_003dad60,0x003DAD60,0x003DAE34,212
FUN_003dae38,0x003DAE38,0x003DAE58,32
vcs_Opcode011D_PrintWithNumberBig,0x003DAE58,0x003DAF50,248
vcs_Opcode011E_PrintWithNumber,0x003DAF50,0x003DB040,240
vcs_Opcode011F_PrintWithNumberNow,0x003DB040,0x003DB138,248
FUN_003db138,0x003DB138,0x003DB228,240
FUN_003db228,0x003DB228,0x003DB304,220
FUN_003db308,0x003DB308,0x003DB400,248
FUN_003db400,0x003DB400,0x003DB470,112
FUN_003db470,0x003DB470,0x003DB560,240
FUN_003db560,0x003DB560,0x003DB658,248
FUN_003db658,0x003DB658,0x003DB748,240
FUN_003db748,0x003DB748,0x003DB838,240
FUN_003db838,0x003DB838,0x003DB930,248
FUN_003db930,0x003DB930,0x003DBA20,240
FUN_003dba20,0x003DBA20,0x003DBB10,240
FUN_003dbb10,0x003DBB10,0x003DBD24,532
vcs_Opcode0204_SetTextScale,0x003DBD28,0x003DBDA0,120
vcs_Opcode0205_SetTextColour,0x003DBDA0,0x003DBE5C,188
FUN_003dbe60,0x003DBE60,0x003DBEEC,140
FUN_003dbef0,0x003DBEF0,0x003DBF7C,140
vcs_Opcode0208_SetTextWrapX,0x003DBF80,0x003DC004,132
FUN_003dc008,0x003DC008,0x003DC094,140
FUN_003dc098,0x003DC098,0x003DC124,140
FUN_003dc128,0x003DC128,0x003DC220,248
FUN_003dc220,0x003DC220,0x003DC318,248
FUN_003dc318,0x003DC318,0x003DC45C,324
FUN_003dc460,0x003DC460,0x003DC4F0,144
FUN_003dc4f0,0x003DC4F0,0x003DC580,144
FUN_003dc580,0x003DC580,0x003DC60C,140
vcs_Opcode0267_PrintHelp,0x003DC610,0x003DC6CC,188
FUN_003dc6d0,0x003DC6D0,0x003DC740,112
FUN_003dc740,0x003DC740,0x003DC784,68
FUN_003dc788,0x003DC788,0x003DC7D8,80
FUN_003dc7d8,0x003DC7D8,0x003DC95C,388
FUN_003dc960,0x003DC960,0x003DCAF0,400
vcs_Opcode0323_PrintHelpForever,0x003DCAF0,0x003DCC00,272
FUN_003dcc00,0x003DCC00,0x003DCC5C,92
FUN_003dcc60,0x003DCC60,0x003DCD48,232
FUN_003dcd48,0x003DCD48,0x003DCE30,232
FUN_003dce30,0x003DCE30,0x003DCF64,308
FUN_003dcf68,0x003DCF68,0x003DD09C,308
FUN_003dd0a0,0x003DD0A0,0x003DD17C,220
FUN_003dd180,0x003DD180,0x003DD274,244
FUN_003dd278,0x003DD278,0x003DD36C,244
FUN_003dd370,0x003DD370,0x003DD42C,188
FUN_003dd430,0x003DD430,0x003DD4EC,188
FUN_003dd4f0,0x003DD4F0,0x003DD5D8,232
FUN_003dd5d8,0x003DD5D8,0x003DD6C0,232
FUN_003dd6c0,0x003DD6C0,0x003DD7C8,264
FUN_003dd7c8,0x003DD7C8,0x003DD8A0,216
FUN_003dd8a0,0x003DD8A0,0x003DD930,144
FUN_003dd930,0x003DD930,0x003DDA0C,220
vcs_Opcode04CD_SetAreaName,0x003DDA10,0x003DDBAC,412
FUN_003ddbb0,0x003DDBB0,0x003DDDBC,524
FUN_003dddc0,0x003DDDC0,0x003DDE18,88
FUN_003dde18,0x003DDE18,0x003DDE98,128
FUN_003dde98,0x003DDE98,0x003DDEF4,92
FUN_003ddef8,0x003DDEF8,0x003DDF48,80
FUN_003ddfe0,0x003DDFE0,0x003DE028,72
FUN_003de028,0x003DE028,0x003DE074,76
FUN_003de078,0x003DE078,0x003DE0C4,76
FUN_003de0c8,0x003DE0C8,0x003DE19C,212
FUN_003de1a0,0x003DE1A0,0x003DE2B0,272
FUN_003de2b0,0x003DE2B0,0x003DE2FC,76
FUN_003de300,0x003DE300,0x003DE36C,108
FUN_003de370,0x003DE370,0x003DE3DC,108
FUN_003de3e0,0x003DE3E0,0x003DE44C,108
FUN_003de450,0x003DE450,0x003DE4BC,108
FUN_003de4c0,0x003DE4C0,0x003DE52C,108
FUN_003de530,0x003DE530,0x003DE59C,108
FUN_003de5a0,0x003DE5A0,0x003DE60C,108
FUN_003de610,0x003DE610,0x003DE67C,108
FUN_003de680,0x003DE680,0x003DE6EC,108
FUN_003de6f0,0x003DE6F0,0x003DE800,272
FUN_003de800,0x003DE800,0x003DE894,148
FUN_003de898,0x003DE898,0x003DE90C,116
FUN_003de910,0x003DE910,0x003DE95C,76
FUN_003de960,0x003DE960,0x003DE9AC,76
FUN_003de9b0,0x003DE9B0,0x003DEA1C,108
FUN_003dea20,0x003DEA20,0x003DEA8C,108
FUN_003dea90,0x003DEA90,0x003DEAFC,108
FUN_003deb00,0x003DEB00,0x003DEB94,148
FUN_003deb98,0x003DEB98,0x003DEBF8,96
FUN_003debf8,0x003DEBF8,0x003DEC8C,148
FUN_003dec90,0x003DEC90,0x003DECDC,76
FUN_003dece0,0x003DECE0,0x003DEDE0,256
FUN_003dede0,0x003DEDE0,0x003DEE28,72
FUN_003dee28,0x003DEE28,0x003DEE70,72
FUN_003dee70,0x003DEE70,0x003DEEEC,124
FUN_003deef0,0x003DEEF0,0x003DEFE4,244
FUN_003defe8,0x003DEFE8,0x003DF0D4,236
FUN_003df0d8,0x003DF0D8,0x003DF140,104
FUN_003df140,0x003DF140,0x003DF198,88
FUN_003df198,0x003DF198,0x003DF2A0,264
FUN_003df2a0,0x003DF2A0,0x003DF378,216
FUN_003df378,0x003DF378,0x003DF4C8,336
FUN_003df4c8,0x003DF4C8,0x003DF4E8,32
FUN_003df4e8,0x003DF4E8,0x003DF508,32
FUN_003df508,0x003DF508,0x003DF528,32
FUN_003df528,0x003DF528,0x003DF548,32
FUN_003df548,0x003DF548,0x003DF618,208
FUN_003df618,0x003DF618,0x003DF67C,100
FUN_003df680,0x003DF680,0x003DF6E4,100
FUN_003df6e8,0x003DF6E8,0x003DF710,40
FUN_003df710,0x003DF710,0x003DF7B4,164
FUN_003df7b8,0x003DF7B8,0x003DF7F4,60
FUN_003df7f8,0x003DF7F8,0x003DF888,144
FUN_003df888,0x003DF888,0x003DF8C4,60
FUN_003df8c8,0x003DF8C8,0x003DF8FC,52
FUN_003df900,0x003DF900,0x003DF954,84
FUN_003df958,0x003DF958,0x003DFA1C,196
FUN_003dfa20,0x003DFA20,0x003DFAF8,216
FUN_003dfaf8,0x003DFAF8,0x003DFB78,128
FUN_003dfb78,0x003DFB78,0x003DFC5C,228
FUN_003dfc60,0x003DFC60,0x003DFD68,264
FUN_003dfd68,0x003DFD68,0x003DFE54,236
FUN_003dfe58,0x003DFE58,0x003DFE64,12
FUN_003dfe68,0x003DFE68,0x003DFEAC,68
FUN_003dfeb0,0x003DFEB0,0x003DFEC4,20
FUN_003dfec8,0x003DFEC8,0x003DFF0C,68
FUN_003dff10,0x003DFF10,0x003DFF50,64
FUN_003dff50,0x003DFF50,0x003DFFDC,140
FUN_003dffe8,0x003DFFE8,0x003E009C,180
FUN_003e00a0,0x003E00A0,0x003E00D4,52
FUN_003e00d8,0x003E00D8,0x003E0140,104
FUN_003e0140,0x003E0140,0x003E021C,220
FUN_003e0220,0x003E0220,0x003E0274,84
FUN_003e0280,0x003E0280,0x003E02D0,80
FUN_003e02d0,0x003E02D0,0x003E0328,88
FUN_003e0328,0x003E0328,0x003E03A4,124
FUN_003e03a8,0x003E03A8,0x003E0498,240
FUN_003e0498,0x003E0498,0x003E0668,464
FUN_003e0668,0x003E0668,0x003E07CC,356
FUN_003e07d0,0x003E07D0,0x003E0A20,592
FUN_003e0a20,0x003E0A20,0x003E0B20,256
FUN_003e0b20,0x003E0B20,0x003E0B84,100
FUN_003e0b88,0x003E0B88,0x003E0DCC,580
FUN_003e0dd0,0x003E0DD0,0x003E0E0C,60
FUN_003e0e10,0x003E0E10,0x003E0ED4,196
FUN_003e0ed8,0x003E0ED8,0x003E0F14,60
FUN_003e0f18,0x003E0F18,0x003E0F90,120
FUN_003e0f90,0x003E0F90,0x003E108C,252
FUN_003e10a0,0x003E10A0,0x003E1250,432
FUN_003e1250,0x003E1250,0x003E1288,56
FUN_003e1288,0x003E1288,0x003E12F0,104
FUN_003e12f0,0x003E12F0,0x003E1310,32
FUN_003e1310,0x003E1310,0x003E1330,32
FUN_003e1330,0x003E1330,0x003E1350,32
FUN_003e1350,0x003E1350,0x003E13A0,80
FUN_003e13a0,0x003E13A0,0x003E1460,192
FUN_003e1460,0x003E1460,0x003E14FC,156
FUN_003e1500,0x003E1500,0x003E15A4,164
FUN_003e15a8,0x003E15A8,0x003E165C,180
FUN_003e1660,0x003E1660,0x003E18C0,608
FUN_003e18e8,0x003E18E8,0x003E1A9C,436
FUN_003e1aa0,0x003E1AA0,0x003E1B78,216
FUN_003e1b78,0x003E1B78,0x003E218C,1556
FUN_003e2190,0x003E2190,0x003E23A8,536
FUN_003e23a8,0x003E23A8,0x003E2834,1164
FUN_003e2838,0x003E2838,0x003E29E0,424
FUN_003e29e0,0x003E29E0,0x003E2A7C,156
FUN_003e2a88,0x003E2A88,0x003E2B94,268
FUN_003e2b98,0x003E2B98,0x003E2D00,360
FUN_003e2d00,0x003E2D00,0x003E2FC0,704
FUN_003e2ff0,0x003E2FF0,0x003E32A0,688
FUN_003e32a0,0x003E32A0,0x003E361C,892
FUN_003e3620,0x003E3620,0x003E3820,512
FUN_003e3820,0x003E3820,0x003E3874,84
FUN_003e3878,0x003E3878,0x003E38DC,100
FUN_003e38e0,0x003E38E0,0x003E3900,32
FUN_003e3940,0x003E3940,0x003E3A28,232
FUN_003e3a28,0x003E3A28,0x003E4530,2824
FUN_003e4530,0x003E4530,0x003E453C,12
FUN_003e4540,0x003E4540,0x003E4564,36
FUN_003e4568,0x003E4568,0x003E4578,16
FUN_003e4578,0x003E4578,0x003E482C,692
FUN_003e4830,0x003E4830,0x003E4ABC,652
FUN_003e4ac0,0x003E4AC0,0x003E4ED8,1048
FUN_003e4ed8,0x003E4ED8,0x003E55CC,1780
FUN_003e55d0,0x003E55D0,0x003E5D84,1972
FUN_003e5d88,0x003E5D88,0x003E5DD8,80
FUN_003e5dd8,0x003E5DD8,0x003E5E1C,68
FUN_003e5e20,0x003E5E20,0x003E5E28,8
FUN_003e5e28,0x003E5E28,0x003E5F90,360
FUN_003e5f90,0x003E5F90,0x003E5F98,8
FUN_003e5f98,0x003E5F98,0x003E5FB8,32
FUN_003e5fb8,0x003E5FB8,0x003E5FF8,64
FUN_003e6000,0x003E6000,0x003E6030,48
FUN_003e6030,0x003E6030,0x003E6058,40
FUN_003e6058,0x003E6058,0x003E6078,32
FUN_003e6080,0x003E6080,0x003E6088,8
FUN_003e6088,0x003E6088,0x003E6090,8
FUN_003e6090,0x003E6090,0x003E6098,8
FUN_003e6098,0x003E6098,0x003E60A0,8
FindConfigurationRecordById,0x003E60A0,0x003E6160,192
FUN_003e6160,0x003E6160,0x003E61D8,116
FUN_003e61f0,0x003E61F0,0x003E6260,108
FUN_003e6260,0x003E6260,0x003E6268,8
FUN_003e6268,0x003E6268,0x003E6270,8
FUN_003e6270,0x003E6270,0x003E62A8,56
FUN_003e62b0,0x003E62B0,0x003E62D4,36
FUN_003e62d8,0x003E62D8,0x003E62FC,36
FUN_003e6300,0x003E6300,0x003E6964,1636
FUN_003e6968,0x003E6968,0x003E6A00,152
FUN_003e6a00,0x003E6A00,0x003E6BE8,488
FUN_003e6be8,0x003E6BE8,0x003E6C0C,36
FUN_003e6c18,0x003E6C18,0x003E6C40,40
FUN_003e6c40,0x003E6C40,0x003E6C9C,92
FUN_003e6ca0,0x003E6CA0,0x003E6CF8,88
FUN_003e6cf8,0x003E6CF8,0x003E6E6C,372
FUN_003e6e70,0x003E6E70,0x003E6EF0,128
FUN_003e6ef0,0x003E6EF0,0x003E6F20,48
FUN_003e6f20,0x003E6F20,0x003E791C,2556
FUN_003e7920,0x003E7920,0x003E81FC,2268
FUN_003e8200,0x003E8200,0x003E82C8,200
FUN_003e82c8,0x003E82C8,0x003E83A4,220
FUN_003e83a8,0x003E83A8,0x003E89D8,1584
FUN_003e89d8,0x003E89D8,0x003E8AC4,236
FUN_003e8ac8,0x003E8AC8,0x003E8C34,364
FUN_003e8c38,0x003E8C38,0x003E8DBC,388
FUN_003e8dc0,0x003E8DC0,0x003E8F48,392
FUN_003e8f48,0x003E8F48,0x003E9258,784
FUN_003e9258,0x003E9258,0x003E93F0,408
FUN_003e93f0,0x003E93F0,0x003E94B8,200
FUN_003e94b8,0x003E94B8,0x003E971C,612
FUN_003e9720,0x003E9720,0x003E979C,124
FUN_003e97a0,0x003E97A0,0x003E9824,132
FUN_003e9828,0x003E9828,0x003E9848,32
FUN_003e9848,0x003E9848,0x003E986C,36
FUN_003e9870,0x003E9870,0x003E9A04,404
FUN_003e9a08,0x003E9A08,0x003E9A6C,100
FUN_003e9a70,0x003E9A70,0x003E9B48,216
FUN_003e9b48,0x003E9B48,0x003E9B80,56
FUN_003e9b80,0x003E9B80,0x003E9BCC,76
FUN_003e9bd0,0x003E9BD0,0x003E9C34,100
FUN_003e9c38,0x003E9C38,0x003E9CAC,116
FUN_003e9cb0,0x003E9CB0,0x003E9CD8,40
FUN_003e9cd8,0x003E9CD8,0x003E9DE0,264
FUN_003e9de0,0x003E9DE0,0x003EA070,656
FUN_003ea070,0x003EA070,0x003EA140,208
FUN_003ea140,0x003EA140,0x003EA1D0,144
FUN_003ea1d0,0x003EA1D0,0x003EA2B4,228
FUN_003ea2b8,0x003EA2B8,0x003EA30C,84
FUN_003ea310,0x003EA310,0x003EA344,52
FUN_003ea348,0x003EA348,0x003EA3E4,156
FUN_003ea3e8,0x003EA3E8,0x003EA468,128
FUN_003ea468,0x003EA468,0x003EA4A4,60
FUN_003ea4a8,0x003EA4A8,0x003EA850,936
FUN_003ea850,0x003EA850,0x003EA8D4,132
FUN_003ea8d8,0x003EA8D8,0x003EA91C,68
FUN_003ea920,0x003EA920,0x003EA9CC,172
FUN_003ea9d0,0x003EA9D0,0x003EDD50,13184
FUN_003edd50,0x003EDD50,0x003EE60C,2236
FUN_003ee610,0x003EE610,0x003EF128,2840
FUN_003ef138,0x003EF138,0x003EF16C,52
FUN_003ef170,0x003EF170,0x003EF1E4,116
FUN_003ef1e8,0x003EF1E8,0x003EF320,312
FUN_003ef320,0x003EF320,0x003EF6BC,924
FUN_003ef6c0,0x003EF6C0,0x003EFC04,1348
FUN_003efc08,0x003EFC08,0x003EFC10,8
FUN_003efc18,0x003EFC18,0x003F0008,1008
FUN_003f0008,0x003F0008,0x003F002C,36
FUN_003f0030,0x003F0030,0x003F07D0,1952
FUN_003f07d0,0x003F07D0,0x003F0B00,816
FUN_003f0b00,0x003F0B00,0x003F0D60,608
FUN_003f0d60,0x003F0D60,0x003F1E88,3428
FUN_003f1e88,0x003F1E88,0x003F22AC,1060
FUN_003f22b0,0x003F22B0,0x003F263C,908
FUN_003f2648,0x003F2648,0x003F2684,60
FUN_003f2688,0x003F2688,0x003F2C1C,1428
FUN_003f2c20,0x003F2C20,0x003F2C98,120
FUN_003f2c98,0x003F2C98,0x003F2CE0,72
FUN_003f2ce0,0x003F2CE0,0x003F3604,2340
FUN_003f3608,0x003F3608,0x003F3650,72
FUN_003f3650,0x003F3650,0x003F3678,40
FUN_003f3678,0x003F3678,0x003F36A0,40
FUN_003f36a0,0x003F36A0,0x003F3714,116
FUN_003f3718,0x003F3718,0x003F37F4,220
FUN_003f37f8,0x003F37F8,0x003F3A20,552
FUN_003f3a20,0x003F3A20,0x003F3A94,116
FUN_003f3a98,0x003F3A98,0x003F3C1C,388
FUN_003f3c20,0x003F3C20,0x003F3C70,80
FUN_003f3c70,0x003F3C70,0x003F3C80,16
FUN_003f3c80,0x003F3C80,0x003F3CF4,116
FUN_003f3cf8,0x003F3CF8,0x003F3D30,56
FUN_003f3d30,0x003F3D30,0x003F3D60,48
FUN_003f3d60,0x003F3D60,0x003F3D80,32
ApplyBootstrapConfigurationRecordModes,0x003F3D88,0x003F3F24,408
FUN_003f3f28,0x003F3F28,0x003F3F34,12
FUN_003f3f38,0x003F3F38,0x003F4018,224
FUN_003f4018,0x003F4018,0x003F4090,120
FUN_003f4090,0x003F4090,0x003F42F8,616
FUN_003f42f8,0x003F42F8,0x003F4308,16
FUN_003f4308,0x003F4308,0x003F4314,12
FUN_003f4318,0x003F4318,0x003F4324,12
FUN_003f4328,0x003F4328,0x003F4348,32
FUN_003f4348,0x003F4348,0x003F4354,12
FUN_003f4358,0x003F4358,0x003F4388,48
FUN_003f4388,0x003F4388,0x003F4394,12
FUN_003f4398,0x003F4398,0x003F43A4,12
FUN_003f43a8,0x003F43A8,0x003F43B4,12
FUN_003f43b8,0x003F43B8,0x003F4404,76
FUN_003f4408,0x003F4408,0x003F4414,12
FUN_003f4418,0x003F4418,0x003F443C,36
FUN_003f4440,0x003F4440,0x003F4488,72
FUN_003f4488,0x003F4488,0x003F44D4,76
FUN_003f44d8,0x003F44D8,0x003F44E4,12
FUN_003f44e8,0x003F44E8,0x003F4534,76
FUN_003f4538,0x003F4538,0x003F4544,12
FUN_003f4548,0x003F4548,0x003F4554,12
FUN_003f4558,0x003F4558,0x003F4564,12
FUN_003f4568,0x003F4568,0x003F4574,12
FUN_003f4578,0x003F4578,0x003F4584,12
FUN_003f4588,0x003F4588,0x003F4610,136
FUN_003f4610,0x003F4610,0x003F4688,120
FUN_003f4688,0x003F4688,0x003F46C0,56
FUN_003f46c0,0x003F46C0,0x003F4734,116
FUN_003f4738,0x003F4738,0x003F4744,12
FUN_003f4748,0x003F4748,0x003F4754,12
FUN_003f4758,0x003F4758,0x003F47CC,116
FUN_003f47d0,0x003F47D0,0x003F47DC,12
FUN_003f47e0,0x003F47E0,0x003F47EC,12
FUN_003f47f0,0x003F47F0,0x003F483C,76
FUN_003f4840,0x003F4840,0x003F484C,12
FUN_003f4850,0x003F4850,0x003F48E8,152
FUN_003f48e8,0x003F48E8,0x003F4908,32
FUN_003f4908,0x003F4908,0x003F49AC,164
FUN_003f49b0,0x003F49B0,0x003F4A04,84
FUN_003f4a08,0x003F4A08,0x003F4A34,44
FUN_003f4a38,0x003F4A38,0x003F4A4C,20
FUN_003f4a50,0x003F4A50,0x003F4A7C,44
FUN_003f4a80,0x003F4A80,0x003F4A94,20
FUN_003f4a98,0x003F4A98,0x003F4AA4,12
FUN_003f4aa8,0x003F4AA8,0x003F4AB4,12
FUN_003f4ab8,0x003F4AB8,0x003F4B20,104
FUN_003f4b20,0x003F4B20,0x003F4B2C,12
FUN_003f4b30,0x003F4B30,0x003F4B4C,28
FUN_003f4b50,0x003F4B50,0x003F4B58,8
FUN_003f4b58,0x003F4B58,0x003F4BB4,92
FUN_003f4bb8,0x003F4BB8,0x003F4BC8,16
FUN_003f4bc8,0x003F4BC8,0x003F4C28,96
FUN_003f4c28,0x003F4C28,0x003F4C88,96
FUN_003f4c88,0x003F4C88,0x003F4DFC,372
FUN_003f4e00,0x003F4E00,0x003F4EC8,200
FUN_003f4ec8,0x003F4EC8,0x003F4EF8,48
FUN_003f4ef8,0x003F4EF8,0x003F4F10,24
FUN_003f4f10,0x003F4F10,0x003F4F70,96
FUN_003f4f70,0x003F4F70,0x003F5394,1060
FUN_003f5398,0x003F5398,0x003F53EC,84
FUN_003f53f0,0x003F53F0,0x003F5604,532
FUN_003f5608,0x003F5608,0x003F5E44,2108
FUN_003f6720,0x003F6720,0x003F835C,7228
FUN_003f8360,0x003F8360,0x003F83D4,116
FUN_003f84c0,0x003F84C0,0x003F8B38,1656
FUN_003f8b38,0x003F8B38,0x003F8B84,76
FUN_003f8b88,0x003F8B88,0x003F8BBC,52
FUN_003f8bc0,0x003F8BC0,0x003F8F48,904
FUN_003f8f48,0x003F8F48,0x003F8FE4,156
FUN_003f8fe8,0x003F8FE8,0x003F91C0,472
FUN_003f91c0,0x003F91C0,0x003F92F8,312
FUN_003f92f8,0x003F92F8,0x003F9AC0,1992
FUN_003f9ac0,0x003F9AC0,0x003F9F44,1156
FUN_003f9f48,0x003F9F48,0x003F9F70,40
FUN_003f9f70,0x003F9F70,0x003FA054,228
FUN_003fa058,0x003FA058,0x003FA094,60
FUN_003fa098,0x003FA098,0x003FA0B8,32
FUN_003fa0b8,0x003FA0B8,0x003FA100,72
FUN_003fa108,0x003FA108,0x003FA128,32
FUN_003fa150,0x003FA150,0x003FA158,8
FUN_003fa158,0x003FA158,0x003FA198,64
FUN_003fa1a8,0x003FA1A8,0x003FA230,136
FUN_003fa250,0x003FA250,0x003FA294,68
FUN_003fa2a8,0x003FA2A8,0x003FA364,188
FUN_003fa368,0x003FA368,0x003FA420,184
FUN_003fa438,0x003FA438,0x003FA494,92
FUN_003fa498,0x003FA498,0x003FA4F0,88
FUN_003fa4f0,0x003FA4F0,0x003FA5A0,176
FUN_003fa5a0,0x003FA5A0,0x003FA5DC,60
FUN_003fa5e0,0x003FA5E0,0x003FA618,56
FUN_003fa618,0x003FA618,0x003FA6BC,164
FUN_003fa6c0,0x003FA6C0,0x003FA7C0,256
FUN_003fa7c0,0x003FA7C0,0x003FA860,160
FUN_003fa860,0x003FA860,0x003FA89C,60
FUN_003fa8a0,0x003FA8A0,0x003FA9DC,316
FUN_003faaa0,0x003FAAA0,0x003FAB0C,108
FUN_003fab10,0x003FAB10,0x003FAB6C,92
FUN_003fab70,0x003FAB70,0x003FABDC,108
FUN_003fabe8,0x003FABE8,0x003FAC64,124
FUN_003fac68,0x003FAC68,0x003FB084,1052
FUN_003fb090,0x003FB090,0x003FB0B4,36
FUN_003fb0b8,0x003FB0B8,0x003FB434,892
FUN_003fb438,0x003FB438,0x003FB4A8,112
FUN_003fb4b0,0x003FB4B0,0x003FB520,112
FUN_003fb520,0x003FB520,0x003FB58C,108
FUN_003fb598,0x003FB598,0x003FB644,172
FUN_003fb648,0x003FB648,0x003FB6DC,148
FUN_003fb6e0,0x003FB6E0,0x003FB6E8,8
FUN_003fb6e8,0x003FB6E8,0x003FB6F0,8
FUN_003fb6f0,0x003FB6F0,0x003FB6F8,8
FUN_003fb6f8,0x003FB6F8,0x003FB700,8
FUN_003fb700,0x003FB700,0x003FB708,8
FUN_003fb708,0x003FB708,0x003FB710,8
FUN_003fb710,0x003FB710,0x003FB7A4,148
FUN_003fb7a8,0x003FB7A8,0x003FB7B0,8
FUN_003fb7b0,0x003FB7B0,0x003FB814,100
FUN_003fb818,0x003FB818,0x003FB888,112
FUN_003fb888,0x003FB888,0x003FB8F4,108
FUN_003fb8f8,0x003FB8F8,0x003FB918,32
FUN_003fb918,0x003FB918,0x003FBA80,360
FUN_003fba80,0x003FBA80,0x003FBB9C,284
FUN_003fbba0,0x003FBBA0,0x003FBBEC,76
FUN_003fbbf0,0x003FBBF0,0x003FBD60,368
FUN_003fbd60,0x003FBD60,0x003FBD98,56
FUN_003fbd98,0x003FBD98,0x003FBDC8,48
FUN_003fbdc8,0x003FBDC8,0x003FC1C8,1024
FUN_003fc1c8,0x003FC1C8,0x003FC2D0,264
FUN_003fc2d0,0x003FC2D0,0x003FCC80,2480
FUN_003fcc80,0x003FCC80,0x003FD190,1296
FUN_003fd190,0x003FD190,0x003FD284,244
FUN_003fd288,0x003FD288,0x003FD330,168
FUN_003fd330,0x003FD330,0x003FD82C,1276
FUN_003fd830,0x003FD830,0x003FD954,292
FUN_003fd958,0x003FD958,0x003FDC80,808
FUN_003fdc80,0x003FDC80,0x003FDCE8,104
FUN_003fdce8,0x003FDCE8,0x003FDD08,32
FUN_003fdd18,0x003FDD18,0x003FDE10,248
FUN_003fde10,0x003FDE10,0x003FDE30,32
FUN_003fde30,0x003FDE30,0x003FE078,584
FUN_003fe078,0x003FE078,0x003FE0CC,84
FUN_003fe0d0,0x003FE0D0,0x003FE130,96
FUN_003fe130,0x003FE130,0x003FE158,40
FUN_003fe158,0x003FE158,0x003FE208,176
FUN_003fe208,0x003FE208,0x003FE340,312
FUN_003fe340,0x003FE340,0x003FE5F4,692
FUN_003fe5f8,0x003FE5F8,0x003FE67C,132
FUN_003fe680,0x003FE680,0x003FE7DC,348
FUN_003fe7e0,0x003FE7E0,0x003FE8C8,232
FUN_003fe8c8,0x003FE8C8,0x003FE97C,180
FUN_003fe9a0,0x003FE9A0,0x003FE9E0,64
FUN_003fe9e0,0x003FE9E0,0x003FEA08,40
FUN_003fea08,0x003FEA08,0x003FEA1C,20
FUN_003fea20,0x003FEA20,0x003FEAB0,144
FUN_003feab0,0x003FEAB0,0x003FEB9C,236
FUN_003feba0,0x003FEBA0,0x003FEC2C,140
FUN_003fec30,0x003FEC30,0x003FF048,1048
FUN_003ff048,0x003FF048,0x003FF0E8,160
FUN_003ff0e8,0x003FF0E8,0x003FF128,64
FUN_003ff128,0x003FF128,0x003FF144,28
FUN_003ff148,0x003FF148,0x003FF17C,52
FUN_003ff180,0x003FF180,0x003FF1B4,52
FUN_003ff1b8,0x003FF1B8,0x003FF450,664
FUN_003ff450,0x003FF450,0x003FF650,512
FUN_003ff650,0x003FF650,0x003FF910,704
FUN_003ff910,0x003FF910,0x003FFD04,1008
FUN_003ffd08,0x003FFD08,0x00400044,824
FUN_00400048,0x00400048,0x004000B8,112
FUN_004000b8,0x004000B8,0x004001F0,312
FUN_004001f0,0x004001F0,0x00400300,272
FUN_00400300,0x00400300,0x00400428,296
FUN_00400428,0x00400428,0x00400550,296
FUN_00400550,0x00400550,0x00400678,296
FUN_00400678,0x00400678,0x004007A0,296
FUN_004007a0,0x004007A0,0x00400840,160
FUN_00400840,0x00400840,0x004008CC,140
FUN_004008d0,0x004008D0,0x0040123C,2412
FUN_00401240,0x00401240,0x00401360,288
FUN_00401360,0x00401360,0x004013F0,140
FUN_004013f0,0x004013F0,0x00401518,292
FUN_00401518,0x00401518,0x004015B0,148
FUN_004015b0,0x004015B0,0x00401640,140
FUN_00401640,0x00401640,0x0040170C,204
FUN_00401710,0x00401710,0x0040175C,76
FUN_00401760,0x00401760,0x004019B0,592
